journal,year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,osf_exploratory,articles,rDataShared,rPreprint,rDataRequest,rCodeShared,rCodeRequest,rPreReg,rOSF
Psychiatr Serv,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatry Investig,2017,0,1,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatry Investig,2018,1,6,1,0,0,0,0,0,45,0.02,0.02,0.0,0.0,0.0,0.0,0.0
Psychiatry J,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatry Res,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Addict Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Aging,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Cogn Sci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Health,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2009,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2013,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2014,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2015,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Med,2017,0,1,1,0,0,0,0,0,19,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Psychol Psychother,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Res,2016,0,2,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Res,2017,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Res Behav Manag,2018,1,2,0,0,1,0,0,0,12,0.08,0.0,0.0,0.08,0.0,0.0,0.0
Psychol Rev,2017,0,1,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Psychol Sci,2017,0,2,1,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Psychol Sci,2018,0,0,1,0,0,0,2,2,4,0.0,0.25,0.0,0.0,0.0,0.5,0.5
Psychol Sex Orientat Gend Divers,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Trauma,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Trauma,2017,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Violence,2013,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Violence,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Violence,2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Violence,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Violence,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychol Women Q,2017,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychon Bull Rev,2016,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Psychon Bull Rev,2017,1,5,2,0,3,0,1,2,8,0.12,0.25,0.0,0.38,0.0,0.12,0.25
Psychon Bull Rev,2018,0,1,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Psychoneuroendocrinology,2017,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychoneuroendocrinology,2018,0,1,0,0,1,0,0,0,6,0.0,0.0,0.0,0.17,0.0,0.0,0.0
Psychooncology,2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychooncology,2017,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychooncology,2018,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychopharmacol Bull,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychopharmacology (Berl),2008,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychopharmacology (Berl),2011,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychopharmacology (Berl),2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychopharmacology (Berl),2017,1,1,0,0,1,0,0,0,30,0.03,0.0,0.0,0.03,0.0,0.0,0.0
Psychopharmacology (Berl),2018,0,2,1,0,0,0,1,1,27,0.0,0.04,0.0,0.0,0.0,0.04,0.04
Psychophysiology,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2007,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2008,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2013,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosom Med,2018,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosomatics,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychosomatics,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychother Res,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA Biol,2017,4,2,2,1,0,0,0,0,12,0.33,0.17,0.08,0.0,0.0,0.0,0.0
Radiat Environ Biophys,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radiat Environ Biophys,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redox Biol,2017,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redox Biol,2018,0,1,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regen Biomater,2017,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regen Biomater,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rehabil Psychol,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rehabil Psychol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Biol Endocrinol,2018,2,3,0,0,1,0,0,0,41,0.05,0.0,0.0,0.02,0.0,0.0,0.0
Reprod Biomed Soc Online,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2008,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2009,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2010,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2011,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2012,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2013,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2014,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2017,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reprod Med Biol,2018,1,1,0,0,0,0,0,0,14,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Restor Neurol Neurosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restor Neurol Neurosci,2018,0,3,2,0,1,0,0,0,6,0.0,0.33,0.0,0.17,0.0,0.0,0.0
Saudi J Biol Sci,2017,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schizophr Res Cogn,2014,0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schizophr Res Cogn,2015,0,1,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schizophr Res Cogn,2018,0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sci Rep,2017,0,1,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sci Rep,2018,824,1378,442,25,526,3,4,27,6299,0.13,0.07,0.0,0.08,0.0,0.0,0.0
Science,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Science,2018,1,0,0,0,0,0,0,0,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Shanghai Arch Psychiatry,2017,1,0,0,0,0,0,0,0,9,0.11,0.0,0.0,0.0,0.0,0.0,0.0
Shanghai Arch Psychiatry,2018,0,2,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soc Cogn Affect Neurosci,2017,0,9,2,0,1,0,0,1,18,0.0,0.11,0.0,0.06,0.0,0.0,0.06
Soc Cogn Affect Neurosci,2018,2,3,1,0,0,0,0,1,11,0.18,0.09,0.0,0.0,0.0,0.0,0.09
Soc Psychiatry Psychiatr Epidemiol,2017,0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soc Psychiatry Psychiatr Epidemiol,2018,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soc Psychol Personal Sci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Source Code Biol Med,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spectrochim Acta A Mol Biomol Spectrosc,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stereotact Funct Neurosurg,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stereotact Funct Neurosurg,2018,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stroke Vasc Neurol,2017,1,1,0,0,1,0,0,0,10,0.1,0.0,0.0,0.1,0.0,0.0,0.0
Stroke Vasc Neurol,2018,3,0,0,0,0,0,0,0,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Suicide Life Threat Behav,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suppl Clin Neurophysiol,2013,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surg Neurol Int,2017,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.17,0.0,0.0,0.0
Surg Neurol Int,2018,0,0,0,0,1,0,0,0,89,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Symbiosis,2017,1,0,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Synth Syst Biotechnol,2017,2,3,1,0,2,0,0,0,13,0.15,0.08,0.0,0.15,0.0,0.0,0.0
Synth Syst Biotechnol,2018,1,1,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Syst Biol,2009,0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Syst Biol,2016,1,3,4,0,1,0,0,0,6,0.17,0.67,0.0,0.17,0.0,0.0,0.0
Syst Biol,2017,6,14,4,0,8,0,0,0,16,0.38,0.25,0.0,0.5,0.0,0.0,0.0
Theor Biol Med Model,2018,1,2,2,0,0,0,0,0,4,0.25,0.5,0.0,0.0,0.0,0.0,0.0
Theor Popul Biol,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theory Biosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ther Adv Neurol Disord,2017,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ther Adv Neurol Disord,2018,2,0,3,0,0,0,0,0,23,0.09,0.13,0.0,0.0,0.0,0.0,0.0
Ther Adv Psychopharmacol,2017,1,0,0,0,0,0,0,0,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Ther Adv Psychopharmacol,2018,0,0,1,0,0,0,0,0,3,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Transcult Psychiatry,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transl Neurodegener,2018,0,2,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transl Neurosci,2017,0,2,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transl Neurosci,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transl Psychiatry,2017,4,14,3,0,4,0,0,0,40,0.1,0.08,0.0,0.1,0.0,0.0,0.0
Transl Psychiatry,2018,10,36,7,0,10,2,0,0,94,0.11,0.07,0.0,0.11,0.02,0.0,0.0
Trends Biochem Sci,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trends Biotechnol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trends Cell Biol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trends Cogn Sci,2018,0,0,2,0,0,0,1,0,2,0.0,1.0,0.0,0.0,0.0,0.5,0.0
Vet Microbiol,2018,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Wiley Interdiscip Rev Cogn Sci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wiley Interdiscip Rev Dev Biol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wiley Interdiscip Rev Nanomed Nanobiotechnol,2017,1,0,1,0,0,0,0,0,3,0.33,0.33,0.0,0.0,0.0,0.0,0.0
Wiley Interdiscip Rev Syst Biol Med,2017,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
World J Biol Psychiatry,2011,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World J Microbiol Biotechnol,2018,1,0,0,0,0,0,0,0,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0
World J Psychiatry,2018,3,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,0.0,0.0
World Neurosurg,2017,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Neurosurg,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yale J Biol Med,2018,0,1,1,0,0,0,0,0,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
eLife,2014,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eLife,2017,11,29,10,0,12,0,0,0,61,0.18,0.16,0.0,0.2,0.0,0.0,0.0
eLife,2018,80,167,67,0,116,0,1,5,343,0.23,0.2,0.0,0.34,0.0,0.0,0.01
eNeuro,2017,0,4,11,0,4,0,0,0,11,0.0,1.0,0.0,0.36,0.0,0.0,0.0
eNeuro,2018,7,43,85,0,15,0,0,0,85,0.08,1.0,0.0,0.18,0.0,0.0,0.0
eNeurologicalSci,2015,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eNeurologicalSci,2016,1,0,0,0,0,0,0,0,30,0.03,0.0,0.0,0.0,0.0,0.0,0.0
eNeurologicalSci,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mBio,2018,62,50,16,0,28,1,0,0,188,0.33,0.09,0.0,0.15,0.01,0.0,0.0
